setitem_group_begin	num=0	essential_setitem_id={{23;29358;70096};{2386;29364;70097};{43;29446;70095}}	essential_setitem_desc={[Нет эффекта от комплекта];[Физ. Защ. +2%, Макс. HP +41]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={}	setitem_group_end
setitem_group_begin	num=13	essential_setitem_id={{401;93643};{2437;93644}}	essential_setitem_desc={[Маг. Защ. +5%, cопротивление оглушению +10%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +200, MP 80, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Скорость +4, мощность физ. и маг. умений +7%]};{9;[+9 комплект: сопротивление ментальным атакам / параличу / оглушению +5%]};{10;[+10 комплект: сопротивление магическому урону +15%, Маг. Защ. +7%]}}	setitem_group_end
setitem_group_begin	num=14	essential_setitem_id={{436;95097;29396};{469;95107;29403};{2447;95165;29419}}	essential_setitem_desc={[Макс. MP +40];[Маг. Атк. +10%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность исцеляющей магии +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=15	essential_setitem_id={{437;95098;29397};{470;95108;29404};{2450;95168;29414}}	essential_setitem_desc={[Скорость +7];[МДР +1]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность исцеляющей магии +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=16	essential_setitem_id={{439;93646};{471;93647};{2454;93649}}	essential_setitem_desc={[Сопротивление усыплению / удержанию +20%];[Скор. Маг. +15%, Физ. Защ. +5,26%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность исцеляющей магии +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=17	essential_setitem_id={{441;95101};{472;95109};{2459;95176}}	essential_setitem_desc={[Сопротивление оглушению +10%];[ИНТ +4, МДР -1, Макс. HP -270]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность исцеляющей магии +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=18	essential_setitem_id={{442;95102};{473;95110};{2463;95178}}	essential_setitem_desc={[Сопротивление параличу +10%];[МДР +1, Макс. MP +171, Физ. Защ. +5,26%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность исцеляющей магии +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=19	essential_setitem_id={{1101;29379;70099};{1104;29386;70100};{44;29447;70098}}	essential_setitem_desc={[Нет эффекта от комплекта];[Скор. Маг. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={}	setitem_group_end
setitem_group_begin	num=20	essential_setitem_id={{2376;93504};{2379;93505};{90455;93544};{5714;93523};{5730;93535}}	essential_setitem_desc={[Макс. HP +294];[Физ. Защ. +5%];[Сопротивление отравлению / кровотечению +60%];[ВЫН +1]}	additional_setitem_id={{673}}	additional_setitem_desc={[Шанс блока щитом +24%]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +360, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Гнев Вампира +2%, время перезарядки физ. умений -4%]};{9;[+9 комплект: сопротивление оглушению +10%]};{10;[+10 комплект: сопротивление атакам из лука +10%, Физ. Защ. +6%]}}	setitem_group_end
setitem_group_begin	num=21	essential_setitem_id={{2381;93507};{90464;93553};{5722;93529};{5738;93541}}	essential_setitem_desc={[Макс. HP +320];[Сопротивление усыплению / удержанию +50%];[СИЛ -3, ВЫН +3]}	additional_setitem_id={{110}}	additional_setitem_desc={[Шанс блока щитом +24%]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +360, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Гнев Вампира +2%, время перезарядки физ. умений -4%]};{9;[+9 комплект: сопротивление оглушению +10%]};{10;[+10 комплект: сопротивление атакам из лука +10%, Физ. Защ. +6%]}}	setitem_group_end
setitem_group_begin	num=22	essential_setitem_id={{2384;93508};{2388;93509};{90459;93548};{5711;93521};{5727;93533}}	essential_setitem_desc={[Уклонение +4];[Шанс Физ. Крит. Атк. +10];[Сопротивление параличу +30%];[ЛВК +1]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +200, MP 80, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Скорость +4, мощность физ. и маг. умений +7%]};{9;[+9 комплект: сопротивление ментальным атакам / параличу / оглушению +5%]};{10;[+10 комплект: сопротивление магическому урону +15%, Маг. Защ. +7%]}}	setitem_group_end
setitem_group_begin	num=23	essential_setitem_id={{2390;93510};{90456;93545};{5715;93524};{5731;93536}}	essential_setitem_desc={[Лимит веса +5795];[Сила Физ. Крит. Атк. +30];[ Сопротивление отравлению / кровотечению +60%, Маг. Защ. +5,25%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +200, MP 80, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Скорость +4, мощность физ. и маг. умений +7%]};{9;[+9 комплект: сопротивление ментальным атакам / параличу / оглушению +5%]};{10;[+10 комплект: сопротивление магическому урону +15%, Маг. Защ. +7%]}}	setitem_group_end
setitem_group_begin	num=24	essential_setitem_id={{2391;92373;93511};{90462;92374;93551};{5719;92375;93527};{5735;92376;93539}}	essential_setitem_desc={[Бонус восстановления MP +5,26%];[ДУХ +3, МДР -1, ИНТ -2, Физ. Защ. +5,26%];[Сопротивление оглушению +30%, Скор. Маг. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +200, MP 80, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Скорость +4, мощность физ. и маг. умений +7%]};{9;[+9 комплект: сопротивление ментальным атакам / параличу / оглушению +5%]};{10;[+10 комплект: сопротивление магическому урону +15%, Маг. Защ. +7%]}}	setitem_group_end
setitem_group_begin	num=25	essential_setitem_id={{2392;93512};{90465;93554};{5723;93530};{5739;93542}}	essential_setitem_desc={[Бонус восстановления MP +5,26%];[Физ. Атк. +2,7%];[ЛВК +3, cопротивление усыплению / удержанию +50%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +200, MP 80, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Скорость +4, мощность физ. и маг. умений +7%]};{9;[+9 комплект: сопротивление ментальным атакам / параличу / оглушению +5%]};{10;[+10 комплект: сопротивление магическому урону +15%, Маг. Защ. +7%]}}	setitem_group_end
setitem_group_begin	num=26	essential_setitem_id={{2397;93513};{2402;93516};{90460;93549};{5712;93522};{5728;93534}}	essential_setitem_desc={[Бонус восстановления MP +5,26%];[Макс. MP +102];[Сопротивление параличу +30%];[Маг. Атк. +10%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность исцеляющей магии +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=27	essential_setitem_id={{2398;92378;93514};{2403;92379;93517};{90463;92380;93552};{5720;92381;93528};{5736;92382;93540}}	essential_setitem_desc={[Бонус восстановления MP +5,26%];[Макс. MP +206];[Сопротивление оглушению +30%];[ИНТ -2, ДУХ -1, МДР +3]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность исцеляющей магии +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=28	essential_setitem_id={{2399;93515};{2404;93518};{90466;93555};{5724;93531};{5740;93543}}	essential_setitem_desc={[Бонус восстановления MP +5,26%];[Скорость +7];[Сопротивление усыплению / удержанию +50%];[ИНТ +2, ДУХ +1, МДР -3, сила Маг. Крит. Атк. +30]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность лечащих умений +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=29	essential_setitem_id={{2406;93519};{90457;93546};{5716;93525};{5732;93537}}	essential_setitem_desc={[Сопротивление отравлению / кровотечению +60%];[Физ. Защ. +5,26%];[Скор. Маг. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность лечащих умений +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=30	essential_setitem_id={{365;92255};{388;92257};{90470;92304};{5765;92277};{5777;92289}}	essential_setitem_desc={[Бонус восстановления HP +5,24%];[Эффективность получаемого лечения +4%];[Сопротивление параличу +50%];[СИЛ -2, ВЫН +2, Макс. HP +238]}	additional_setitem_id={{641;92260}}	additional_setitem_desc={[Шанс блока щитом +24%]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +360, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Гнев Вампира +2%, время перезарядки физ. умений -4%]};{9;[+9 комплект: сопротивление оглушению +10%]};{10;[+10 комплект: сопротивление атакам из лука +10%, Физ. Защ. +6%]}}	setitem_group_end
setitem_group_begin	num=31	essential_setitem_id={{2382;92261};{90467;92301};{5768;92280};{5780;92292}}	essential_setitem_desc={[Лимит веса +5759];[Сопротивление отравлению / кровотечению +80%, Скорость +4];[СИЛ +2, ВЫН -2, Скор. Атк. +8%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +360, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Гнев Вампира +2%, время перезарядки физ. умений -4%]};{9;[+9 комплект: сопротивление оглушению +10%]};{10;[+10 комплект: сопротивление атакам из лука +10%, Физ. Защ. +6%]}}	setitem_group_end
setitem_group_begin	num=32	essential_setitem_id={{2385;92263};{2389;92264};{90471;92305};{5766;92278};{5778;92290}}	essential_setitem_desc={[Физ. Уклонение +4];[Сила Физ. Крит. Атк. +30];[Скор. Атк. +4%, сопротивление параличу +50%];[СИЛ +1, ВЫН -1, Физ. Атк. +4%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +200, MP 80, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Скорость +4, мощность физ. и маг. умений +7%]};{9;[+9 комплект: сопротивление ментальным атакам / параличу / оглушению +5%]};{10;[+10 комплект: сопротивление магическому урону +15%, Маг. Защ. +7%]}}	setitem_group_end
setitem_group_begin	num=33	essential_setitem_id={{2393;92265};{90468;92302};{5769;92281};{5781;92293}}	essential_setitem_desc={[Бонус восстановления MP +8%];[Макс. MP +222];[ДУХ +2, МДР -2, cопротивление отравлению / кровотечению +80%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +200, MP 80, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Скорость +4, мощность физ. и маг. умений +7%]};{9;[+9 комплект: сопротивление ментальным атакам / параличу / оглушению +5%]};{10;[+10 комплект: сопротивление магическому урону +15%, Маг. Защ. +7%]}}	setitem_group_end
setitem_group_begin	num=34	essential_setitem_id={{2400;92268};{2405;92269};{90469;92303};{5770;92282};{5782;92294}}	essential_setitem_desc={[Бонус восстановления MP +5,26%];[Сопротивление отравлению / кровотечению +80%];[Маг. Защ. +8%];[ИНТ -2, МДР +2, Скор. Маг. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность лечащих умений +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона. -20%]}}	setitem_group_end
setitem_group_begin	num=35	essential_setitem_id={{2407;92270};{90472;92306};{5767;92279};{5779;92291}}	essential_setitem_desc={[Уменьшает шанс прерывания чтения заклинания, Скорость +7];[Сопротивление параличу +50%, Физ. Защ. +8%];[МДР +2, ДУХ -2, Скор. Маг. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. MP +140, бонус восстановления HP сидя / стоя +4, бонус восстановления MP сидя / стоя +6]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: эффективность лечащих умений +52, расход MP для маг. умений -4%]};{9;[+9 комплект: сопротивление параличу +10%, cопротивление оглушению +5%]};{10;[+10 комплект: сопротивление отрицательным эффектам +7%, шанс получения физ. крит. урона -20%]}}	setitem_group_end
setitem_group_begin	num=36	essential_setitem_id={{374;92256};{90473;92307};{5771;92283};{5783;92295}}	essential_setitem_desc={[Физ. Точность +3, бонус восстановления HP +5,24%];[Физ. Атк. +4%, отражение урона +5%];[ВЫН +2, ЛВК -2, cопротивление усыплению / удержанию +70%]}	additional_setitem_id={{2498;92276}}	additional_setitem_desc={[Шанс блока щитом +24%]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 комплект: Макс. HP +360, бонус восстановления HP сидя / стоя +10, бонус восстановления MP сидя / стоя +4]};{7;[+7 комплект: Физ. Защ. +47, Маг. Защ. +28]};{8;[+8 комплект: Гнев Вампира +2%, время перезарядки физ. умений -4%]};{9;[+9 комплект: сопротивление оглушению +10%]};{10;[+10 комплект: сопротивление атакам из лука +10%, Физ. Защ. +6%]}}	setitem_group_end
