NewQuestDialog_begin	QuestId=10001	Text0=[]	Text1=[Ответственный за школу Седрика Великий Мастер Роен ждет Вас. Поговорите с ним, когда научитесь общаться.\#$help_index=1\#$Message0=Поговорите с Великим Мастером Роеном.]	Text2=[Если научились общаться, приходите ко мне.]	Text3=[Планируете стать учеником лорда Седрика? Ха-ха-ха. Достойное стремление. Хорошая позиция.]	Text4=[Поговорите с Великим Мастером Роеном.<br>Щелкните мышью по Великому Мастеру Роену.<br1>Когда курсор превратится в окно диалога, можно щелкнуть еще раз, чтобы начать разговор.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10012	Text0=[]	Text1=[Великий Магистр Галлинт, управляющий Школой Магов Айнховант, ждет Вас. Научитесь общаться и поговорите с Галлинтом.\#$help_index=1\#$Message0=Поговорите с Великим Магистром Галлинтом.]	Text2=[Наконец-то Вы заговорили со мной.]	Text3=[Вы наконец-то стали студентом Школы Магов Айнховант. Искренне поздравляю.]	Text4=[Поговорите с Великим Магистром Галлинтом. Щелкните курсором мыши по Великому Магистру Галлинту, а когда курсор превратится в окно диалога, щелкните снова, чтобы начать разговор.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10013	Text0=[Изучим магический бой?]	Text1=[Нужно кое-что запомнить касательно магических сражений. После щелчка по цели атаки Вам нужно использовать изученное магическое умение. Попробуйте атаковать Гремлинов, которые обитают неподалеку.\#$help_index=13\#$Message0=Щелкните по Гремлину, а затем атакуйте его с помощью магического умения.]	Text2=[Вижу, Вы поняли принцип ведения боя.]	Text3=[Вы быстро учитесь и демонстрируете врожденные способности мага.]	Text4=[Уничтожьте Гремлинов поблизости от Великого Магистра Галлинта.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10014	Text0=[Хотите узнать о Благословенных Зарядах Духа?]	Text1=[Благословенные Заряды Духа наполнены силой духа, они помогают проводить мощные атаки. Они активируются, если экипировано оружие. Ну же! Проверьте эффект Благословенных Зарядов Духа на Гремлинах.\#$help_index=14\#$Message0=Заряды Души и Благословенные Заряды Духа активируются автоматически, когда оружие экипировано.]	Text2=[Помните об эффекте Благословенных Зарядов Духа.]	Text3=[Использование Благословенных Зарядов Духа оказывает большое влияние на эффект атаки. Не забывайте подготавливать Благословенные Заряды Духа, когда это возможно.]	Text4=[Экипируйте Заряды Души и уничтожьте Гремлинов поблизости от Великого Магистра Галлинта.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10015	Text0=[Пора изучить ведение автоматической охоты.]	Text1=[Выдающийся маг не обязан постоянно вступать в тяжелые битвы. Изучите настройки автоматической охоты, а затем отправляйтесь на восток Говорящего Острова: Вам нужно будет уничтожить монстров и добыть Коренья Трав.\#$help_index=3]	Text2=[]	Text3=[Вы уничтожили монстров на востоке Говорящего Острова и собрали Коренья Трав. Завершите задание и получите награду.]	Text4=[С помощью автоматической охоты уничтожьте монстров на востоке Говорящего Острова, а также добудьте Коренья Трав.<br>Цели охоты: Шакал, Матерый Шакал, Волк, Матерый Волк]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10016	Text0=[]	Text1=[Чтобы избежать опасности в битве, нужно использовать соответствующие зелья. Настройте автоматическое использование зелий, чтобы быть в безопасности, уничтожая монстров на востоке Говорящего Острова.\#$help_index=4]	Text2=[]	Text3=[Вы разобрались с монстрами на востоке Говорящего Острова. Завершите задание и получите награду.]	Text4=[Научитесь настраивать автоматическое использование зелий, а затем уничтожьте монстров на востоке Говорящего Острова.<br>Цели охоты: Шакал, Матерый Шакал, Волк, Матерый Волк]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10017	Text0=[]	Text1=[В бою вам поможет использование различных припасов. Настройте Свиток Увеличения Опыта в инвентаре на автоматическое использование и уничтожьте монстров на востоке Говорящего Острова.\#$help_index=2]	Text2=[Я Торговец Доспехами Джексон. Прошу заглянуть ко мне: у меня есть для Вас подарок.]	Text3=[Как Вы быстро пришли! Подарок как раз прибыл. Галлинт подготовил для Вас аксессуары: ожерелье, кольцо, серьги и прочее подобное.]	Text4=[Научитесь настраивать автоматическое использование припасов, а затем уничтожьте монстров на востоке Говорящего Острова.<br>Цели охоты: Шакал, Матерый Шакал, Волк, Матерый Волк]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10018	Text0=[Вы уже экипировали снаряжение? Приходите ко мне: я расскажу Вам, как это делать и как менять комплекты снаряжения.]	Text1=[Проверяли инвентарь, нажав TAB? Если дважды щелкнуть по снаряжению в инвентаре, оно будет экипировано. Если Вы уже экипировали снаряжение, отправляйтесь на запад Говорящего Острова и уничтожьте обитающих там монстров.\#$help_index=73\#$Message0=Нажмите TAB, чтобы экипировать снаряжение.]	Text2=[]	Text3=[Вы разобрались с монстрами на западе Говорящего Острова. Завершите задание и получите награду.]	Text4=[Убедитесь, что снаряжение экипировано, а потом уничтожьте монстров на западе Говорящего Острова.<br>Цели охоты: Гигантский Паук, Когтистый Паук, Опасный Паук]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10019	Text0=[]	Text1=[Если погибнуть в бою, можно заработать штраф, например, уменьшение получаемого опыта. Соблюдайте осторожность! Уничтожайте монстров на западе Говорящего Острова - и не забывайте постоянно проверять HP.]	Text2=[]	Text3=[Вы разобрались с монстрами на западе Говорящего Острова. Завершите задание и получите награду.]	Text4=[Уничтожьте монстров на западе Говорящего Острова.<br>Цели охоты: Гигантский Паук, Когтистый Паук, Опасный Паук]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10020	Text0=[]	Text1=[Нажмите Alt+K и проверьте умения в открывшемся окне. Изученные умения можно использовать, добавив на панель быстрого доступа. После проверки умений уничтожьте монстров на западе Говорящего Острова.\#$help_index=15\#$Message0=Откройте окно умений с помощью Alt+K, изучите умение, а затем добавьте его на панель быстрого доступа.]	Text2=[Вы быстрее, чем я ожидал. Мне нужно кое-что Вам рассказать, зайдите ко мне.]	Text3=[Для получения умений нужны очки умений. Умения особенно важны для магов, не забывайте об этом. Помните: порой помимо очков умений Вам потребуются и другие материалы.]	Text4=[Откройте окно умений и проверьте умения, затем уничтожьте монстров на западе Говорящего Острова.<br>Цели охоты: Гигантский Паук, Когтистый Паук, Опасный Паук]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10021	Text0=[Пора решить, каким магом Вы станете. Зайдите ко мне.]	Text1=[Пришло время 1-й смены профессии. Если Вы еще этого не делали, нажмите на иконку смены профессии в форме медали: она находится в правом нижнем углу экрана. Смените профессию, а потом сообщите об этом мне.\#$help_index=102\#$Message0=Сменить профессию можно, нажав на иконку смены профессии в правом нижнем углу экрана.]	Text2=[Полагаю, Вы сменили профессию. Зайдите ко мне, если это так.]	Text3=[Вижу, Вы успешно провели 1-ю смену профессии. В будущем Вам придется решать, каким магом стать. Делайте выбор с осторожностью.]	Text4=[Откройте окно смены профессии, нажав на иконку в форме медали в правом нижнем углу экрана, проведите 1-ю смену профессии, а затем поговорите с Великим Магистром Галлинтом.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10022	Text0=[Пришло время стать магом и выйти в мир. Зайдите ко мне, я хочу Вам кое-что сказать.]	Text1=[В скором времени Вы сделаете Школу Магов Айнховант еще более известной. Это место больше не подходит для Ваших тренировок. Отправляйтесь в Руины Страданий и уничтожьте обитающих там монстров.\#$help_index=152]	Text2=[До меня дошли новости о том, что в Школе Магов Айнховант появился выдающийся маг. Я нахожусь в городе Глудио, зайдите ко мне.]	Text3=[Галлинт уже рассказал мне о Вас. Вы справились с уничтожением монстров в Руинах Страданий. Я приготовил для Вас Набор Модификации для Талисманов и Браслетов Путешественника.]	Text4=[Смените профессию в соответствующем окне, а затем переместитесь в Руины Страданий и уничтожьте монстров.<br>Цели охоты: Ядовитый Шипоног, Скелет Стрелец, Скелет Руин, Монстроглаз Смотритель, Монстроглаз Дозорный, Скелет Берсерк, Людоед Тумран, Воин Людоедов Тумран]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10023	Text0=[]	Text1=[Хранительница Воды Нерупа, охраняющая Древо Жизни, ждет Вас. Научитесь общаться и поговорите с Нерупой.\#$help_index=1\#$Message0=Поговорите с Хранительницей Воды Нерупой.]	Text2=[Я Вас ждала, юный путешественник.]	Text3=[Я ждала этого момента с дня Вашего рождения.]	Text4=[Поговорите с Хранительницей Воды Нерупой. Щелкните курсором мыши по Хранительнице Воды Нерупе, а когда курсор превратится в окно диалога, щелкните снова, чтобы начать разговор.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10024	Text0=[Вы хотите узнать, как вести бой?]	Text1=[Интересует ведение боя? Щелкните по цели атаки, когда курсор мыши превратится в иконку-меч: Вы можете атаковать с помощью щелчка мышью. Попробуйте уничтожить Гремлинов, бродящих в окрестностях.\#$help_index=13\#$Message0=Чтобы атаковать Гремлина, нажмите левую кнопку мыши.]	Text2=[Хм. Несмотря на свою юность, Вы быстро учитесь.]	Text3=[Важно делать все неспешно, шаг за шагом. Тогда Вы добьетесь успеха.]	Text4=[Уничтожьте Гремлинов неподалеку от Хранительницы Воды Нерупы.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10025	Text0=[Вы хотите узнать, как вести бой?]	Text1=[Интересует ведение боя? Щелкните по цели атаки, когда курсор мыши превратится в иконку-меч, Вы можете атаковать, используя изученные магические умения. Попробуйте уничтожить Гремлинов, бродящих в окрестностях.\#$help_index=13\#$Message0=Щелкните по Гремлину, а затем атакуйте его с помощью магического умения.]	Text2=[Хм. Несмотря на свою юность, Вы быстро учитесь.]	Text3=[Важно делать все неспешно, шаг за шагом. Тогда Вы добьетесь успеха.]	Text4=[Уничтожьте Гремлинов неподалеку от Хранительницы Воды Нерупы.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10026	Text0=[Нужно ценить силу духа.]	Text1=[Использование Зарядов Души, наполненных силой души, позволяет наносить очень мощные атаки. Если экипировано оружие, они активируются автоматически. Испытайте эффект Зарядов Души, уничтожая Гремлинов.\#$help_index=14\#$Message0=Заряды Души и Благословенные Заряды Духа активируются автоматически, когда оружие экипировано.]	Text2=[Не забывайте всегда сохранять силу духа.]	Text3=[Ощутили эффект Зарядов Души? Хороший воин должен владеть всеми доступными инструментами.]	Text4=[Экипируйте Заряды Души и уничтожьте Гремлинов поблизости от Хранительницы Воды Нерупы.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10027	Text0=[Нужно ценить силу духа.]	Text1=[Использование Благословенных Зарядов Духа, наполненных силой души, позволяет наносить очень мощные атаки. Если экипировано оружие, они активируются автоматически. Испытайте эффект Благословенных Зарядов Духа, уничтожая Гремлинов.\#$help_index=14\#$Message0=Заряды Души и Благословенные Заряды Духа активируются автоматически, когда оружие экипировано.]	Text2=[Не забывайте всегда сохранять силу духа.]	Text3=[Ощутили эффект Благословенных Зарядов Духа? Хороший воин должен владеть всеми доступными инструментами.]	Text4=[Экипируйте Благословенные Заряды Духа и уничтожьте Гремлинов поблизости от Хранительницы Воды Нерупы.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10028	Text0=[Я лучший воин народа Арахнид. Я научу Вас известным мне основам боя.]	Text1=[Для эффективного ведения боя необходимо изучить автоматическую охоту. Изучите настройки автоматической охоты, отправляйтесь в Тень Древа Жизни и уничтожьте обитающих там монстров, а заодно добудьте Коренья Трав.\#$help_index=3]	Text2=[]	Text3=[Вы уничтожили монстров в Тени Древа Жизни и собрали Коренья Трав. Завершите задание и получите награду.]	Text4=[Используйте автоматическую охоту, чтобы уничтожить монстров в Тени Древа Жизни, и добудьте Коренья Трав.<br>Цели охоты: Разбойник Гоблинов, Вор Гоблинов, Орк Кабу, Воитель Орков Кабу]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10029	Text0=[]	Text1=[Чтобы избежать опасности в битве, нужно использовать соответствующие зелья. Настройте автоматическое использование зелий и уничтожьте монстров в Тени Древа Жизни.\#$help_index=4]	Text2=[]	Text3=[Вы справились с уничтожением монстров в Тени Древа Жизни. Завершите задание и получите награду.]	Text4=[Когда изучите настройки автоматического использования зелий, уничтожьте монстров в Тени Древа Жизни.<br>Цели охоты: Разбойник Гоблинов, Вор Гоблинов, Орк Кабу, Воитель Орков Кабу]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10030	Text0=[]	Text1=[В бою вам поможет использование различных припасов. Настройте Свиток Увеличения Опыта в инвентаре на автоматическое использование и уничтожьте монстров в Тени Древа Жизни.\#$help_index=2]	Text2=[Здравствуйте. Загляните ко мне: у меня есть кое-что для Вас.]	Text3=[У меня есть для Вас аксессуар. Конечно, тут есть и другие полезные вещицы: если Вам что-то понадобится, непременно скажите.]	Text4=[Когда изучите настройки автоматического использования припасов, уничтожьте монстров в Тени Древа Жизни.<br>Цели охоты: Разбойник Гоблинов, Вор Гоблинов, Орк Кабу, Воитель Орков Кабу]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10031	Text0=[Вы уже экипировали аксессуары? Приходите ко мне: я расскажу Вам, как это делать]	Text1=[Нажмите TAB, откройте инвентарь и узнайте, как экипировать снаряжение. Эффекты снаряжения подействуют, как только вы наденете его. Готово? Теперь отправляйтесь в Эльфийский Лес и уничтожьте обитающих там монстров.\#$help_index=73\#$Message0=Нажмите TAB, чтобы экипировать снаряжение.]	Text2=[]	Text3=[Вы справились с уничтожением монстров в Эльфийском Лесу. Завершите задание и получите награду.]	Text4=[Проверьте, экипировано ли снаряжение, затем уничтожьте монстров в Эльфийском Лесу.<br>Цели охоты: Цепкий Паук, Багровый Паук, Паук Хелицера]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10032	Text0=[]	Text1=[Если погибнуть в бою, можно заработать штраф, например, уменьшение получаемого опыта. Соблюдайте осторожность! Уничтожайте монстров в Эльфийском Лесу - и не забывайте постоянно проверять HP.]	Text2=[]	Text3=[Вы справились с уничтожением монстров в Эльфийском Лесу. Завершите задание и получите награду.]	Text4=[Уничтожьте монстров в Эльфийском Лесу.<br>Цели охоты: Цепкий Паук, Багровый Паук, Паук Хелицера]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10033	Text0=[]	Text1=[Нажмите Alt+K и проверьте умения в открывшемся окне. Изученные умения можно использовать, добавив на панель быстрого доступа. После проверки умений уничтожьте монстров в Эльфийском Лесу.\#$help_index=15\#$Message0=Откройте окно умений с помощью Alt+K, изучите умение, а затем добавьте его на панель быстрого доступа.]	Text2=[Редко встретишь юных путешественников, которые так быстро учатся и набираются опыта.]	Text3=[Помните, что для получения умений нужны очки умений, а иногда требуются и другие материалы. Не забывайте изучать умения вовремя, это очень важно.]	Text4=[Откройте окно умений, проверьте умения, а затем уничтожьте монстров в Эльфийском Лесу.<br>Цели охоты: Цепкий Паук, Багровый Паук, Паук Хелицера]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10034	Text0=[Пришло время для 1-й смены профессии.]	Text1=[Хм… Пора сменить профессию. Если Вы еще этого не делали, нажмите на иконку смены профессии в форме медали: она находится в правом нижнем углу экрана. Откройте окно смены профессии, смените профессию, а потом сообщите об этом мне.\#$help_index=102\#$Message0=Сменить профессию можно, нажав на иконку смены профессии в правом нижнем углу экрана.]	Text2=[Полагаю, Вы сменили профессию? Если да, поговорите со мной.]	Text3=[По договору с Древом Жизни я уже давно живу здесь, но даже меня впечатляет Ваш быстрый рост. Поздравляю с 1-й сменой профессии.]	Text4=[Откройте окно смены профессии с помощью иконки в форме медали: она находится в правом нижнем углу экрана. Проведите 1-ю смену профессии, а затем поговорите с Хранительницей Воды Нерупой.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10035	Text0=[Пора отправиться в долгое путешествие.]	Text1=[Здешние монстры слишком слабы для Вас. Отправляйтесь в Руины Страданий.\#$help_index=152]	Text2=[Ходят слухи, что меня ищет юный путешественник, идущий сквозь вечность. Я нахожусь в городе Глудио, зайдите ко мне.]	Text3=[О Вас мне рассказала Хранительница Воды Нерупа. Вы одолели монстров в Руинах Страданий. У меня для Вас готов Набор Модификации для Талисманов и Браслетов Путешественника.]	Text4=[Смените профессию в соответствующем окне, а затем переместитесь в Руины Страданий и уничтожьте монстров.<br>Цели охоты: Ядовитый Шипоног, Скелет Стрелец, Скелет Руин, Монстроглаз Смотритель, Монстроглаз Дозорный, Скелет Берсерк, Людоед Тумран, Воин Людоедов Тумран]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10036	Text0=[]	Text1=[Вождь Темных Эльфов Митраэль ждет Вас. Научитесь общаться и поговорите с Вождем Темных Эльфов Митраэлем.\#$help_index=1\#$Message0=Поговорите с Вождем Темных Эльфов Митраэлем.]	Text2=[Да пребудет с Вами благословение Бездны.]	Text3=[Приятно поговорить с Вами вот так, я ведь не могу выйти наружу. Да пребудет с Вами благословение Бездны.]	Text4=[Поговорите с Вождем Темных Эльфов Митраэлем. Щелкните курсором мыши по Вождю Темных Эльфов Митраэлю, а когда курсор изменится на окно диалога, щелкните снова, чтобы начать разговор.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10037	Text0=[Хотите научиться ведению боя?]	Text1=[Щелкните по цели атаки, когда курсор мыши превратится в иконку-меч: Вы можете атаковать с помощью щелчка мышью. Ну что, попробуете уничтожить Гремлинов?\#$help_index=13\#$Message0=Чтобы атаковать Гремлина, нажмите левую кнопку мыши.]	Text2=[У Вас хорошие способности.]	Text3=[Отлично. Вы быстро учитесь. Думаю, на Вас лежит благословение Бездны.]	Text4=[Уничтожьте Гремлинов неподалеку от Вождя Темных Эльфов Митраэля.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10038	Text0=[Хотите научиться ведению боя?]	Text1=[Для ведения боя нужно щелкнуть по цели атаки, а затем использовать изученные магические умения. Ну что, попробуете уничтожить Гремлинов?\#$help_index=13\#$Message0=Щелкните по Гремлину, а затем атакуйте его с помощью магического умения.]	Text2=[У Вас хорошие способности.]	Text3=[Отлично. Вы быстро учитесь. Думаю, на Вас лежит благословение Бездны.]	Text4=[Уничтожьте Гремлинов неподалеку от Вождя Темных Эльфов Митраэля.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10039	Text0=[Кажется, Вам пора узнать о Зарядах Души.]	Text1=[Сила души в Зарядах Души позволяет наносить еще более мощные атаки, если экипировать оружие, они активируются автоматически. Уничтожьте Гремлинов и испытайте эффект Зарядов Души.\#$help_index=14\#$Message0=Заряды Души и Благословенные Заряды Духа активируются автоматически, когда оружие экипировано.]	Text2=[Ощутили эффект Зарядов Души?]	Text3=[Заряды Души очень нужны при битве. Я дам Вам еще немного Зарядов Души, не забывайте о них и носите их с собой.]	Text4=[Экипируйте Заряды Души и уничтожьте Гремлинов поблизости от Вождя Темных Эльфов Митраэля.<br>Цели охоты: Гремлины]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10040	Text0=[Кажется, Вам пора узнать о Благословенных Зарядах Духа.]	Text1=[Благословенные Заряды Духа делают магические атаки еще более мощными. Заряды активируются, как только Вы экипируете оружие. Ну что, готовы уничтожить Гремлинов и испытать эффект Благословенных Зарядов Духа?\#$help_index=14\#$Message0=Заряды Души и Благословенные Заряды Духа активируются автоматически, когда оружие экипировано.]	Text2=[Ощутили эффект Благословенных Зарядов Духа?]	Text3=[Благословенные Заряды Духа очень нужны в бою. Я дам Вам немного с собой: не забывайте о зарядах, всегда держите их при себе.]	Text4=[Экипируйте Благословенные Заряды Духа и уничтожьте Гремлинов поблизости от Вождя Темных Эльфов Митраэля.<br>Цели охоты: Гремлины]	NewQuestDialog_end
