NewQuestDialog_begin	QuestId=10001	Text0=[]	Text1=[Grand Master Roien from Sedrick's Training Hall is waiting for you. Talk to him after learning to interact.\#$help_index=1\#$Message0=Talk to Grand Master Roien.]	Text2=[Come to me after you learn to interact.]	Text3=[Willing to become Lord Sedrick's pupil? Huh, a worthy goal indeed! I like it.]	Text4=[Talk to Grand Master Roien.<br>Click on Grand Master Roien.<br1>When your cursor turns into the dialog icon, click again to start a conversation.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10012	Text0=[]	Text1=[Grand Magister Gallint from Einhovant's School of Magic is waiting for you. Learn to interact and talk to Gallint.\#$help_index=1\#$Message0=Talk to Grand Magister Gallint.]	Text2=[You've come to me at last!]	Text3=[From now on you're a student in Einhovant's School of Magic. Congratulations!]	Text4=[Talk to Grand Magister Gallint. Click on Grand Magister Gallint. When your cursor turns into the dialog icon, click again to start a conversation.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10013	Text0=[Do you want to know how to use magic in combat?]	Text1=[Let me teach you the basics of magic battles. Click on a monster to make it your target, then use a magic skill you've learned. Try attacking Gremlins nearby.\#$help_index=13\#$Message0=Click on a Gremlin, then attack it with a magic skill.]	Text2=[I see that you've mastered the combat basics.]	Text3=[You're a quick learner. I think you have a natural talent for magic.]	Text4=[Kill Gremlins beside Grand Magister Gallint.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10014	Text0=[Do you want to learn more about Blessed Spiritshots?]	Text1=[Blessed Spiritshots are imbued with spirit power; if you have some equipped, your attacks will become much stronger. Spiritshots are activated automatically when you have a weapon equipped. Well, why don't you try using them on Gremlins?\#$help_index=14\#$Message0=Soulshots and Blessed Spiritshots are activated automatically when you have a weapon equipped.]	Text2=[Don't forget about Blessed Spiritshots.]	Text3=[Blessed Spiritshots greatly increase your attack potential. Don't forget to get some whenever you're going to battle.]	Text4=[Equip Spiritshots and kill Gremlins beside Grand Magister Gallint.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10015	Text0=[It's time to learn to auto-hunt.]	Text1=[An outstanding mystic doesn't have to take an active part in all battles. Try setting up your automatic hunting mode and go to the east of the Talking Island. Kill monsters there and gather Herb Roots.\#$help_index=3]	Text2=[]	Text3=[You've killed monsters in the east of the Talking Island and gathered Herb Roots. Complete the quest and collect your reward.]	Text4=[Use the auto-hunting mode to kill monsters in the east of the Talking Island and gather Herb Roots.<br>Monsters to hunt: Keltir, Elder Keltir, Wolf, Elder Wolf]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10016	Text0=[]	Text1=[To survive in battle, you have to use various potions. Set up their automatic usage and kill monsters in the east of the Talking Island.\#$help_index=4]	Text2=[]	Text3=[You've killed monsters in the east of the Talking Island. Complete the quest and collect your reward.]	Text4=[Set up the potion auto-use mode and kill monsters in the east of the Talking Island.<br>Monsters to hunt: Keltir, Elder Keltir, Wolf, Elder Wolf]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10017	Text0=[]	Text1=[Also, you can use various supplies while in combat. Set up the auto-use of XP Growth Scrolls and kill monsters in the east of the Talking Island.\#$help_index=2]	Text2=[My name is Jackson, I'm an armor merchant. Please come to me, I have a gift for you.]	Text3=[You've come earlier than I expected! Your gift has just arrived. Gallint has prepared some accessories for you: necklace, ring, earrings, and such.]	Text4=[Set up the supply auto-use mode and kill monsters in the east of the Talking Island.<br>Monsters to hunt: Keltir, Elder Keltir, Wolf, Elder Wolf]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10018	Text0=[Do you know how to equip things? Come to me, I'll teach you how to do it and how to change equipment sets.]	Text1=[Have you tried pressing TAB to open your inventory? If you double-click on an equipment piece there, it will become equipped. Do it now and go to the west of the Talking Island to kill some monsters.\#$help_index=73\#$Message0=Press TAB to equip something.]	Text2=[]	Text3=[You've killed monsters in the west of the Talking Island. Complete the quest and collect your reward.]	Text4=[Check your equipment and go hunting monsters in the west of the Talking Island.<br>Monsters to hunt: Giant Spider, Clawed Spider, Dangerous Spider]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10019	Text0=[]	Text1=[If you die in battle, you'll get a penalty, for example, you will get less XP for killing monsters. So be careful out there! Kill monsters in the west of the Talking Island, and keep an eye on your HP!]	Text2=[]	Text3=[You've killed monsters in the west of the Talking Island. Complete the quest and collect your reward.]	Text4=[Kill monsters in the west of the Talking Island.<br>Monsters to hunt: Giant Spider, Clawed Spider, Dangerous Spider]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10020	Text0=[]	Text1=[Press Alt+K to open your skill window. You can use skills you've already learned by dragging them to the shortcut panel. Do it now and go hunting monsters in the west of the Talking Island.\#$help_index=15\#$Message0=Press Alt+K to open your skill window, learn a skill and add it to the shortcut panel.]	Text2=[You've finished your task faster than I expected. Come to me, I'll need to tell you something.]	Text3=[To learn new skill, you will need skill points. Always keep it in mind, as skills are vital for mystics. Also, some skills will require additional materials to learn.]	Text4=[Open your skill window, check your skills and go hunting monsters in the west of the Talking Island.<br>Monsters to hunt: Giant Spider, Clawed Spider, Dangerous Spider]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10021	Text0=[It's time for you to decide what magic you want to study. Please come to me.]	Text1=[It's time for your 1st class change. If you haven't done it already, press the medal icon in the right bottom corner of your screen. It will open your class change window. Change your class and report to me.\#$help_index=102\#$Message0=To change class, click on the corresponding icon in the right bottom corner of your screen.]	Text2=[I assume you've changed your class. Come to me, if so.]	Text3=[I see that you've already made your 1st class change. In the future you will have to make more choices about your magic specialization. Think it through, don't make haste.]	Text4=[Click the medal icon in the right bottom corner of your screen to open the class change window. Make the 1st class change and talk to Grand Magister Gallint.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10022	Text0=[It's time for you to start traveling. Come to me, and I will tell you where you can go.]	Text1=[Very soon you'll bring glory to Einhovant's School of Magic. But now you must go to a better place to train. Go to the Ruins of Agony and kill monsters there.\#$help_index=152]	Text2=[I've been told about a promising page in Einhovant's School of Magic. I live in Gludio, come visit me.]	Text3=[Gallint has told me all about you. Also, I see that you haven't had any trouble with monsters in the Ruins of Agony. So let me give you this Enchant Kit for Adventurer's Talismans and Bracelets.]	Text4=[Change your class and go hunting monsters in the Ruins of Agony.<br>Monsters to hunt: Poisonous Thornleg, Skeleton Bowman, Ruin Spartoi, Monster Eye Watchman, Monster Eye Patrol, Skeleton Berserker, Tumran Bugbear, Tumran Bugbear Warrior]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10023	Text0=[]	Text1=[Water Guardian Nerupa, the protector of the Mother Tree, is waiting for you. Talk to her after you learn to interact.\#$help_index=1\#$Message0=Talk to Water Guardian Nerupa.]	Text2=[I've been waiting for you, young adventurer.]	Text3=[I've been waiting for this moment since the time of your birth.]	Text4=[Talk to Water Guardian Nerupa. Click on Water Guardian Nerupa. When your cursor turns into the dialog icon, click again to start a conversation.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10024	Text0=[Do you want to know how to fight?]	Text1=[Want to know how to fight? Click on the target you want to engage in battle. When your cursor turns into the sword icon, click the left mouse button to attack. Now, why don't you try defeating nearby Gremlins?\#$help_index=13\#$Message0=Click the left mouse button to attack a Gremlin.]	Text2=[Hm... You're learning fast, despite your age.]	Text3=[It's important not to rush. Pursue your goal step by step, then you'll definitely succeed.]	Text4=[Kill Gremlins beside Water Guardian Nerupa.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10025	Text0=[Do you want to know how to fight?]	Text1=[Want to know how to fight? Click on the target you want to engage in battle. When your cursor turns into the sword icon, you can attack with your magic skills. Now, why don't you try defeating nearby Gremlins?\#$help_index=13\#$Message0=Click on a Gremlin, then attack it with a magic skill.]	Text2=[Hm... You're learning fast, despite your age.]	Text3=[It's important not to rush. Pursue your goal step by step, then you'll definitely succeed.]	Text4=[Kill Gremlins beside Water Guardian Nerupa.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10026	Text0=[Always value strength of spirit.]	Text1=[Soulshots are imbued with soul power; if you have some equipped, your attacks will become much stronger. Soulshots are activated automatically when you have a weapon equipped. Well, why don't you try using them on Gremlins?\#$help_index=14\#$Message0=Soulshots and Blessed Spiritshots are activated automatically when you have a weapon equipped.]	Text2=[Don't forget to always keep your strength of spirit.]	Text3=[Did you like your Soulshots? A good warrior must always know how to use all tools available.]	Text4=[Equip Soulshots and kill Gremlins beside Water Guardian Nerupa.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10027	Text0=[Always value strength of spirit.]	Text1=[Blessed Spiritshots are imbued with spirit power; if you have some equipped, your attacks will become much stronger. Spiritshots are activated automatically when you have a weapon equipped. Well, why don't you try using them on Gremlins?\#$help_index=14\#$Message0=Soulshots and Blessed Spiritshots are activated automatically when you have a weapon equipped.]	Text2=[Don't forget to always keep your strength of spirit.]	Text3=[Did you like your Blessed Spiritshots? A good warrior must always know how to use all tools available.]	Text4=[Equip Blessed Spiritshots and kill Gremlins beside Water Guardian Nerupa.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10028	Text0=[I'm the best warrior of the Arachnid people. I will teach you all that I know about combat.]	Text1=[To fight efficiently, you must master the automatic hunting mode. Set it up to your liking and then go to the Shadow of the Mother Tree. Kill monsters there and gather Herb Roots.\#$help_index=3]	Text2=[]	Text3=[You've killed monsters in the Shadow of the Mother Tree and gathered Herb Roots. Complete the quest and collect your reward.]	Text4=[Use the auto-hunting mode to kill monsters in the Shadow of the Mother Tree and gather Herb Roots.<br>Monsters to hunt: Goblin Raider, Goblin Thief, Kaboo Orc, Kaboo Orc Soldier]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10029	Text0=[]	Text1=[To survive in battle, you have to use various potions. Set up their automatic usage and kill monsters in the Shadow of the Mother Tree.\#$help_index=4]	Text2=[]	Text3=[You've killed monsters in the Shadow of the Mother Tree. Complete the quest and collect your reward.]	Text4=[Set up the potion auto-use mode and kill monsters in the Shadow of the Mother Tree.<br>Monsters to hunt: Goblin Raider, Goblin Thief, Kaboo Orc, Kaboo Orc Soldier]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10030	Text0=[]	Text1=[Also, you can use various supplies while in combat. Set up the auto-use of XP Growth Scrolls and kill monsters in the Shadow of the Mother Tree.\#$help_index=2]	Text2=[Greetings! Come to me, I have something for you.]	Text3=[I'd like to give you this accessory. Also, I have a lot of other useful items. Tell me if you need anything.]	Text4=[Set up the supply auto-use mode and kill monsters in the Shadow of the Mother Tree.<br>Monsters to hunt: Goblin Raider, Goblin Thief, Kaboo Orc, Kaboo Orc Soldier]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10031	Text0=[Have you already equipped your accessories? Come to me, and I will teach you how to do it.]	Text1=[Press TAB to open your inventory, and you will learn how to equip items. Effects of equipment are active only when it is equipped. Got it? Then go to the Elven Forest and kill monsters there.\#$help_index=73\#$Message0=Press TAB to equip something.]	Text2=[]	Text3=[You've killed monsters in the Elven Forest. Complete the quest and collect your reward.]	Text4=[Check your equipment and go hunting monsters in the Elven Forest.<br>Monsters to hunt: Hook Spider, Crimson Spider, Pincer Spider]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10032	Text0=[]	Text1=[If you die in battle, you'll get a penalty, for example, you will get less XP for killing monsters. So be careful out there! Kill monsters in the Elven Forest, and keep an eye on your HP!]	Text2=[]	Text3=[You've killed monsters in the Elven Forest. Complete the quest and collect your reward.]	Text4=[Kill monsters in the Elven Forest.<br>Monsters to hunt: Hook Spider, Crimson Spider, Pincer Spider]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10033	Text0=[]	Text1=[Press Alt+K to open your skill window. You can use skills you've already learned by dragging them to the shortcut panel. Do it now and go hunting monsters in the Elven Forest.\#$help_index=15\#$Message0=Press Alt+K to open your skill window, learn a skill and add it to the shortcut panel.]	Text2=[It's not every day you meet young adventurers who are so quick to learn and gain experience.]	Text3=[Don't forget that learning new skills requires skill points and sometimes even other materials. Always try to learn a skill whenever it becomes available, then you'll become stronger in no time.]	Text4=[Open your skill window, check your skills and go hunting monsters in the Elven Forest.<br>Monsters to hunt: Hook Spider, Crimson Spider, Pincer Spider]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10034	Text0=[It's time for your 1st class change.]	Text1=[Hm... It's time for you to change class. If you haven't done it already, press the medal icon in the right bottom corner of your screen. It will open your class change window. Change your class and report to me.\#$help_index=102\#$Message0=To change class, click on the corresponding icon in the right bottom corner of your screen.]	Text2=[I assume you've already changed your class. Report to me if so.]	Text3=[Thanks to my bond with the Mother Tree, I've been living here for a very long time, but your quick progress still impresses me. Congratulations on your 1st class change!]	Text4=[Click the medal icon in the right bottom corner of your screen to open the class change window. Make the 1st class change and talk to Water Guardian Nerupa.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10035	Text0=[It's time to go on a long journey.]	Text1=[Local monsters are too weak for you now. Go to the Ruins of Agony.\#$help_index=152]	Text2=[I've heard about a young adventurer on their path to eternity. Please come to Gludio and visit me.]	Text3=[Water Guardian Nerupa has told me all about you. Also, I see that you haven't had any trouble with monsters in the Ruins of Agony. So let me give you this Enchant Kit for Adventurer's Talismans and Bracelets.]	Text4=[Change your class and go hunting monsters in the Ruins of Agony.<br>Monsters to hunt: Poisonous Thornleg, Skeleton Bowman, Ruin Spartoi, Monster Eye Watchman, Monster Eye Patrol, Skeleton Berserker, Tumran Bugbear, Tumran Bugbear Warrior]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10036	Text0=[]	Text1=[Dark Elf Chief Mitraell is waiting for you. Talk to him after you learn to interact.\#$help_index=1\#$Message0=Talk to Dark Elf Chief Mitraell.]	Text2=[May the blessing of the Abyss be with you!]	Text3=[I'm unable to go outside, so it is always a pleasure to talk to someone who doesn't have such limitations. May the blessing of the Abyss be with you!]	Text4=[Talk to Dark Elf Chief Mitraell. Click on Dark Elf Chief Mitraell. When your cursor turns into the dialog icon, click again to start a conversation.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10037	Text0=[Do you want to learn how to fight?]	Text1=[Click on the target you want to engage in battle. When your cursor turns into the sword icon, click the left mouse button to attack. Now, why don't you try defeating some Gremlins?\#$help_index=13\#$Message0=Click the left mouse button to attack a Gremlin.]	Text2=[You are very capable indeed.]	Text3=[Great! You're learning fast. It surely is the blessing of the Abyss.]	Text4=[Kill Gremlins beside Dark Elf Chief Mitraell.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10038	Text0=[Do you want to learn how to fight?]	Text1=[To start combat, click on a target you want to attack and then use magic skills that you've learned. So, why don't you try killing some Gremlins?\#$help_index=13\#$Message0=Click on a Gremlin, then attack it with a magic skill.]	Text2=[You are very capable indeed.]	Text3=[Great! You're learning fast. It surely is the blessing of the Abyss.]	Text4=[Kill Gremlins beside Dark Elf Chief Mitraell.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10039	Text0=[It's time you learn about Soulshots.]	Text1=[Soulshots are imbued with soul power; if you have some equipped, your attacks will become much stronger. Soulshots are activated automatically when you have a weapon equipped. Well, why don't you try using them on Gremlins?\#$help_index=14\#$Message0=Soulshots and Blessed Spiritshots are activated automatically when you have a weapon equipped.]	Text2=[How do you like your Soulshots?]	Text3=[Soulshots are very useful in battle. I'll give you some more, so remember to always take them with you.]	Text4=[Equip Soulshots and kill Gremlins beside Dark Elf Chief Mitraell.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10040	Text0=[It's time you learn about Blessed Spiritshots.]	Text1=[Blessed Spiritshots make magic attacks even more powerful. They are activated automatically when you have a weapon equipped. Well, why don't you try using them on Gremlins?\#$help_index=14\#$Message0=Soulshots and Blessed Spiritshots are activated automatically when you have a weapon equipped.]	Text2=[How do you like your Blessed Spiritshots?]	Text3=[Blessed Spiritshots are very useful in battle. I'll give you some more, so remember to always take them with you.]	Text4=[Equip Blessed Spiritshots and kill Gremlins beside Dark Elf Chief Mitraell.<br>Monster to hunt: Gremlin]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10041	Text0=[It's time for you to leave.]	Text1=[During a fight it is really convenient to use auto-hunting mode. Set it up to your liking and then go to Shillien's Garden. Kill monsters there and gather Herb Roots.\#$help_index=3]	Text2=[]	Text3=[Kill monsters in Shillien's Garden, gather Roots and come back for your reward.]	Text4=[Use the auto-hunting mode to kill monsters in Shillien's Garden and gather Herb Roots.<br>Monsters to hunt: Ashen Wolf, Goblin, Imp, Imp Elder]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10042	Text0=[]	Text1=[To survive in battle, you have to use various potions. Set up their automatic usage and kill monsters in Shillien's Garden.\#$help_index=4]	Text2=[]	Text3=[You've killed monsters in Shillien's Garden. Complete the quest and collect your reward.]	Text4=[Set up the potion auto-use mode and kill monsters in Shillien's Garden.<br>Monsters to hunt: Ashen Wolf, Goblin, Imp, Imp Elder]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10043	Text0=[]	Text1=[Also, you can use various supplies while in combat. Set up the auto-use of XP Growth Scrolls and kill monsters in Shillien's Garden.\#$help_index=2]	Text2=[Greetings! I've been waiting for the time I'll be able to contact you.]	Text3=[I have a useful item for you. Wonder what it is? It's an accessory. Check it in your inventory.]	Text4=[Set up the supply auto-use mode and kill monsters in Shillien's Garden.<br>Monsters to hunt: Ashen Wolf, Goblin, Imp, Imp Elder]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10044	Text0=[Do you know how to equip items?]	Text1=[Press TAB to open your inventory, and you will learn how to equip items. Effects of equipment are active only when it is equipped. Got it? Then go to the Swampland and kill monsters there.\#$help_index=73\#$Message0=Press TAB to equip something.]	Text2=[]	Text3=[You've killed monsters in the Swampland. Complete the quest and collect your reward.]	Text4=[Check your equipment and go hunting monsters in the Swampland.<br>Monsters to hunt: Forest Elf Zombie, Forest Elf Researcher Zombie, Dark Horror, Lesser Dark Horror, Stone Fighter]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10045	Text0=[]	Text1=[If you die in battle, you'll get a penalty, for example, you will get less XP for killing monsters. So be careful out there! Kill monsters in the Swampland, and keep an eye on your HP!]	Text2=[]	Text3=[You've killed monsters in the Swampland. Complete the quest and collect your reward.]	Text4=[Kill monsters in the Swampland.<br>Monsters to hunt: Forest Elf Zombie, Forest Elf Researcher Zombie, Dark Horror, Lesser Dark Horror, Stone Fighter]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10046	Text0=[]	Text1=[Press Alt+K to open your skill window. You can use skills you've already learned by dragging them to the shortcut panel. Do it now and go hunting monsters in the Swampland.\#$help_index=15\#$Message0=Press Alt+K to open your skill window, learn a skill and add it to the shortcut panel.]	Text2=[You surely don't waste time! Come to me.]	Text3=[Learning new skills requires skill points and sometimes even other materials. Don't forget about it, as skills are vital to your progress.]	Text4=[Check your skill window and go hunting monsters in the Swampland.<br>Monsters to hunt: Forest Elf Zombie, Forest Elf Researcher Zombie, Dark Horror, Lesser Dark Horror, Stone Fighter]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10047	Text0=[I can see that you are truly blessed by the Abyss.]	Text1=[The blessing of Abyss is upon you, and it means that it is time to change class. Press the medal icon in the right bottom corner of your screen. It will open your class change window. Change your class and report to me.\#$help_index=102\#$Message0=To change class, click on the corresponding icon in the right bottom corner of your screen.]	Text2=[I assume you've already changed your class. Report to me if so.]	Text3=[I am glad you've made your 1st class change without any problem. ]	Text4=[Click the medal icon in the right bottom corner of your screen to open the class change window. Make the 1st class change and talk to Dark Elf Chief Mitraell.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10048	Text0=[It is time for you to be blessed by the Abyss. Come to me.]	Text1=[This place is too small for those who want to be blessed by the Abyss. Go to the Ruins of Agony and kill monsters there.\#$help_index=152]	Text2=[I've been told to wait for an adventurer blessed by the Abyss. I live in Gludio, please visit me.]	Text3=[Dark Elf Chief Mitraell has told me all about you. Also, I see that you haven't had any trouble with monsters in the Ruins of Agony. So let me give you this Enchant Kit for Adventurer's Talismans and Bracelets.]	Text4=[Change your class and go hunting monsters in the Ruins of Agony.<br>Monsters to hunt: Poisonous Thornleg, Skeleton Bowman, Ruin Spartoi, Monster Eye Watchman, Monster Eye Patrol, Skeleton Berserker, Tumran Bugbear, Tumran Bugbear Warrior]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10049	Text0=[]	Text1=[Flame Guardian Vulkus is waiting for you. Talk to him after you learn to interact.\#$help_index=1\#$Message0=Talk to Flame Guardian Vulkus.]	Text2=[Learning to interact? Fine. Come to me when you finish.]	Text3=[Young Orc, never forget about Pa'agrio's flaming spirit.]	Text4=[Talk to Flame Guardian Vulkus. Click on Flame Guardian Vulkus. When your cursor turns into the dialog icon, click again to start a conversation.]	NewQuestDialog_end
NewQuestDialog_begin	QuestId=10050	Text0=[You're like a small spark that needs to learn so much. Come to me.]	Text1=[To begin with, you must learn how to fight. After that attack Training Dummy.\#$help_index=13\#$Message0=Click the left mouse button to attack a Training Dummy.]	Text2=[Never forget how to fight.]	Text3=[Great! Remember that all battles start with basics.]	Text4=[Try destroying Training Dummy beside Flame Guardian Vulkus.<br>Monster to hunt: Training Dummy]	NewQuestDialog_end
